country,date,arrivals,arrivals_male,arrivals_female
MDG,2022-10-01,16,5,11
MDG,2022-11-01,54,15,39
MDG,2022-12-01,36,15,21
MDG,2023-01-01,27,15,12
MDG,2023-02-01,31,12,19
MDG,2023-03-01,104,35,69
MDG,2023-04-01,77,35,42
MDG,2023-05-01,64,28,36
MDG,2023-06-01,70,39,31
MDG,2023-07-01,122,53,69
MDG,2023-08-01,341,128,213
MDG,2023-09-01,113,51,62
MDG,2023-10-01,97,48,49
MDG,2023-11-01,45,22,23
MDV,2020-01-01,2541,1332,1209
MDV,2020-02-01,1372,794,578
MDV,2020-03-01,980,566,414
MDV,2020-04-01,0,0,0
MDV,2020-05-01,0,0,0
MDV,2020-06-01,3,2,1
MDV,2020-07-01,1,0,1
MDV,2020-08-01,54,22,32
MDV,2020-09-01,50,20,30
MDV,2020-10-01,83,30,53
MDV,2020-11-01,16,12,4
MDV,2020-12-01,17,11,6
MDV,2021-01-01,40,19,21
MDV,2021-02-01,54,27,27
MDV,2021-03-01,76,36,40
MDV,2021-04-01,97,42,55
MDV,2021-05-01,103,32,71
MDV,2021-06-01,24,12,12
MDV,2021-07-01,24,8,16
MDV,2021-08-01,57,30,27
MDV,2021-09-01,52,20,32
MDV,2021-10-01,94,32,62
MDV,2021-11-01,100,45,55
MDV,2021-12-01,227,102,125
MDV,2022-01-01,347,158,189
MDV,2022-02-01,253,114,139
MDV,2022-03-01,237,129,108
MDV,2022-04-01,1053,560,493
MDV,2022-05-01,1612,849,763
MDV,2022-06-01,1474,757,717
MDV,2022-07-01,4714,2209,2505
MDV,2022-08-01,1849,950,899
MDV,2022-09-01,1845,1067,778
MDV,2022-10-01,1939,1052,887
MDV,2022-11-01,1875,993,882
MDV,2022-12-01,3031,1482,1549
MDV,2023-01-01,2224,1134,1090
MDV,2023-02-01,1807,980,827
MDV,2023-03-01,1888,1095,793
MDV,2023-04-01,1423,778,645
MDV,2023-05-01,1893,1078,815
MDV,2023-06-01,2534,1287,1247
MDV,2023-07-01,6291,3078,3213
MDV,2023-08-01,2368,1251,1117
MDV,2023-09-01,2831,1531,1300
MDV,2023-10-01,2660,1438,1222
MDV,2023-11-01,2487,1407,1080
MEX,2020-01-01,757,421,336
MEX,2020-02-01,503,261,242
MEX,2020-03-01,273,144,129
MEX,2020-04-01,0,0,0
MEX,2020-05-01,0,0,0
MEX,2020-06-01,1,1,0
MEX,2020-07-01,10,9,1
MEX,2020-08-01,82,16,66
MEX,2020-09-01,4,2,2
MEX,2020-10-01,14,12,2
MEX,2020-11-01,6,4,2
MEX,2020-12-01,1,1,0
MEX,2021-01-01,7,7,0
MEX,2021-02-01,3,2,1
MEX,2021-03-01,3,3,0
MEX,2021-04-01,11,7,4
MEX,2021-05-01,11,8,3
MEX,2021-06-01,10,8,2
MEX,2021-07-01,13,9,4
MEX,2021-08-01,14,10,4
MEX,2021-09-01,12,8,4
MEX,2021-10-01,7,6,1
MEX,2021-11-01,7,5,2
MEX,2021-12-01,22,12,10
MEX,2022-01-01,86,49,37
MEX,2022-02-01,32,19,13
MEX,2022-03-01,24,14,10
MEX,2022-04-01,165,103,62
MEX,2022-05-01,253,154,99
MEX,2022-06-01,270,150,120
MEX,2022-07-01,412,239,173
MEX,2022-08-01,421,236,185
MEX,2022-09-01,553,302,251
MEX,2022-10-01,795,410,385
MEX,2022-11-01,601,319,282
MEX,2022-12-01,482,261,221
MEX,2023-01-01,552,291,261
MEX,2023-02-01,527,285,242
MEX,2023-03-01,672,352,320
MEX,2023-04-01,977,470,507
MEX,2023-05-01,786,415,371
MEX,2023-06-01,505,266,239
MEX,2023-07-01,1151,582,569
MEX,2023-08-01,696,362,334
MEX,2023-09-01,1156,542,614
MEX,2023-10-01,1159,596,563
MEX,2023-11-01,1206,590,616
MHL,2020-01-01,1,1,0
MHL,2020-02-01,4,2,2
MHL,2020-03-01,5,3,2
MHL,2020-04-01,0,0,0
MHL,2020-05-01,0,0,0
MHL,2020-06-01,0,0,0
MHL,2020-07-01,0,0,0
MHL,2020-08-01,0,0,0
MHL,2020-09-01,0,0,0
MHL,2020-10-01,0,0,0
MHL,2020-11-01,0,0,0
MHL,2020-12-01,0,0,0
MHL,2021-01-01,0,0,0
MHL,2021-02-01,0,0,0
MHL,2021-03-01,0,0,0
MHL,2021-04-01,1,1,0
MHL,2021-05-01,0,0,0
MHL,2021-06-01,0,0,0
MHL,2021-07-01,0,0,0
MHL,2021-08-01,0,0,0
MHL,2021-09-01,0,0,0
MHL,2021-10-01,1,1,0
MHL,2021-11-01,0,0,0
MHL,2021-12-01,0,0,0
MHL,2022-01-01,0,0,0
MHL,2022-02-01,0,0,0
MHL,2022-03-01,0,0,0
MHL,2022-04-01,2,2,0
MHL,2022-05-01,0,0,0
MHL,2022-06-01,3,0,3
MHL,2022-07-01,2,2,0
MHL,2022-08-01,2,2,0
MHL,2022-09-01,1,1,0
MHL,2022-10-01,4,3,1
MHL,2022-11-01,4,3,1
MHL,2022-12-01,0,0,0
MHL,2023-01-01,9,5,4
MHL,2023-02-01,2,2,0
MHL,2023-03-01,4,4,0
MHL,2023-04-01,9,8,1
MHL,2023-05-01,5,4,1
MHL,2023-06-01,0,0,0
MHL,2023-07-01,4,4,0
MHL,2023-08-01,7,6,1
MHL,2023-09-01,4,1,3
MHL,2023-10-01,4,2,2
MHL,2023-11-01,4,4,0
MKD,2020-01-01,37,25,12
MKD,2020-02-01,70,44,26
MKD,2020-03-01,17,11,6
MKD,2020-04-01,0,0,0
MKD,2020-05-01,0,0,0
MKD,2020-06-01,1,1,0
MKD,2020-07-01,0,0,0
MKD,2020-08-01,0,0,0
MKD,2020-09-01,0,0,0
MKD,2020-10-01,4,2,2
MKD,2020-11-01,0,0,0
MKD,2020-12-01,0,0,0
MKD,2021-01-01,0,0,0
MKD,2021-02-01,0,0,0
MKD,2021-03-01,1,1,0
MKD,2021-04-01,2,2,0
MKD,2021-05-01,2,2,0
MKD,2021-06-01,0,0,0
MKD,2021-07-01,0,0,0
MKD,2021-08-01,1,0,1
MKD,2021-09-01,0,0,0
MKD,2021-10-01,4,2,2
MKD,2021-11-01,1,0,1
MKD,2021-12-01,0,0,0
MKD,2022-01-01,0,0,0
MKD,2022-02-01,1,1,0
MKD,2022-03-01,1,0,1
MKD,2022-04-01,10,4,6
MKD,2022-05-01,12,4,8
MKD,2022-06-01,15,11,4
MKD,2022-07-01,9,5,4
MKD,2022-08-01,22,16,6
MKD,2022-09-01,40,24,16
MKD,2022-10-01,43,22,21
MKD,2022-11-01,24,18,6
MKD,2022-12-01,28,12,16
MKD,2023-01-01,31,15,16
MKD,2023-02-01,27,16,11
MKD,2023-03-01,61,33,28
MKD,2023-04-01,52,29,23
MKD,2023-05-01,69,34,35
MKD,2023-06-01,28,18,10
MKD,2023-07-01,35,15,20
MKD,2023-08-01,57,29,28
MKD,2023-09-01,49,29,20
MKD,2023-10-01,64,30,34
MKD,2023-11-01,40,28,12
MLI,2020-01-01,11,8,3
MLI,2020-02-01,6,6,0
MLI,2020-03-01,12,10,2
MLI,2020-04-01,0,0,0
MLI,2020-05-01,0,0,0
MLI,2020-06-01,0,0,0
MLI,2020-07-01,0,0,0
MLI,2020-08-01,0,0,0
MLI,2020-09-01,1,1,0
MLI,2020-10-01,1,1,0
MLI,2020-11-01,0,0,0
MLI,2020-12-01,0,0,0
MLI,2021-01-01,1,1,0
MLI,2021-02-01,0,0,0
MLI,2021-03-01,3,3,0
MLI,2021-04-01,6,4,2
MLI,2021-05-01,1,1,0
MLI,2021-06-01,0,0,0
MLI,2021-07-01,0,0,0
MLI,2021-08-01,0,0,0
MLI,2021-09-01,0,0,0
MLI,2021-10-01,3,3,0
MLI,2021-11-01,4,4,0
MLI,2021-12-01,1,0,1
MLI,2022-01-01,1,1,0
MLI,2022-02-01,3,2,1
MLI,2022-03-01,2,1,1
MLI,2022-04-01,2,2,0
MLI,2022-05-01,0,0,0
MLI,2022-06-01,5,4,1
MLI,2022-07-01,4,4,0
MLI,2022-08-01,8,8,0
MLI,2022-09-01,7,5,2
MLI,2022-10-01,10,7,3
MLI,2022-11-01,3,3,0
MLI,2022-12-01,8,8,0
MLI,2023-01-01,18,16,2
MLI,2023-02-01,6,4,2
MLI,2023-03-01,7,6,1
MLI,2023-04-01,6,3,3
MLI,2023-05-01,15,10,5
MLI,2023-06-01,13,9,4
MLI,2023-07-01,20,16,4
MLI,2023-08-01,15,12,3
MLI,2023-09-01,21,16,5
MLI,2023-10-01,14,8,6
MLI,2023-11-01,10,8,2
MLT,2020-01-01,64,43,21
MLT,2020-02-01,54,38,16
MLT,2020-03-01,13,11,2
MLT,2020-04-01,0,0,0
MLT,2020-05-01,0,0,0
MLT,2020-06-01,0,0,0
MLT,2020-07-01,0,0,0
MLT,2020-08-01,4,4,0
MLT,2020-09-01,0,0,0
MLT,2020-10-01,1,1,0
MLT,2020-11-01,0,0,0
MLT,2020-12-01,0,0,0
MLT,2021-01-01,1,1,0
MLT,2021-02-01,1,1,0
MLT,2021-03-01,2,1,1
MLT,2021-04-01,1,1,0
MLT,2021-05-01,2,2,0
MLT,2021-06-01,1,1,0
MLT,2021-07-01,0,0,0
MLT,2021-08-01,0,0,0
MLT,2021-09-01,2,2,0
MLT,2021-10-01,0,0,0
MLT,2021-11-01,1,0,1
MLT,2021-12-01,2,2,0
MLT,2022-01-01,3,3,0
MLT,2022-02-01,2,2,0
MLT,2022-03-01,1,0,1
MLT,2022-04-01,11,8,3
MLT,2022-05-01,30,20,10
MLT,2022-06-01,30,20,10
MLT,2022-07-01,68,36,32
MLT,2022-08-01,63,33,30
MLT,2022-09-01,41,27,14
MLT,2022-10-01,40,27,13
MLT,2022-11-01,83,48,35
MLT,2022-12-01,55,36,19
MLT,2023-01-01,78,42,36
MLT,2023-02-01,56,37,19
MLT,2023-03-01,67,44,23
MLT,2023-04-01,59,36,23
MLT,2023-05-01,42,27,15
MLT,2023-06-01,37,26,11
MLT,2023-07-01,76,42,34
MLT,2023-08-01,112,65,47
MLT,2023-09-01,80,51,29
MLT,2023-10-01,37,28,9
MLT,2023-11-01,95,58,37
MMR,2020-01-01,16744,10408,6336
MMR,2020-02-01,12925,8941,3984
MMR,2020-03-01,6463,4355,2108
MMR,2020-04-01,16,11,5
MMR,2020-05-01,10,6,4
MMR,2020-06-01,37,17,20
MMR,2020-07-01,13,4,9
MMR,2020-08-01,96,86,10
MMR,2020-09-01,125,114,11
MMR,2020-10-01,80,71,9
MMR,2020-11-01,161,143,18
MMR,2020-12-01,139,130,9
MMR,2021-01-01,130,123,7
MMR,2021-02-01,75,66,9
MMR,2021-03-01,132,110,22
MMR,2021-04-01,109,95,14
MMR,2021-05-01,69,59,10
MMR,2021-06-01,80,67,13
MMR,2021-07-01,112,105,7
MMR,2021-08-01,59,55,4
MMR,2021-09-01,161,135,26
MMR,2021-10-01,180,147,33
MMR,2021-11-01,210,195,15
MMR,2021-12-01,341,295,46
MMR,2022-01-01,374,320,54
MMR,2022-02-01,301,235,66
MMR,2022-03-01,450,372,78
MMR,2022-04-01,1201,581,620
MMR,2022-05-01,3092,1493,1599
MMR,2022-06-01,5716,2717,2999
MMR,2022-07-01,7811,4034,3777
MMR,2022-08-01,9446,5152,4294
MMR,2022-09-01,10305,5959,4346
MMR,2022-10-01,10972,6039,4933
MMR,2022-11-01,11937,7322,4615
MMR,2022-12-01,13322,7173,6149
MMR,2023-01-01,11974,6164,5810
MMR,2023-02-01,10494,6215,4279
MMR,2023-03-01,11748,6474,5274
MMR,2023-04-01,11796,6094,5702
MMR,2023-05-01,13511,7889,5622
MMR,2023-06-01,12712,6291,6421
MMR,2023-07-01,13593,7346,6247
MMR,2023-08-01,13982,7398,6584
MMR,2023-09-01,14707,7127,7580
MMR,2023-10-01,13012,6322,6690
MMR,2023-11-01,13288,6377,6911
MNE,2020-01-01,24,19,5
MNE,2020-02-01,28,17,11
MNE,2020-03-01,7,5,2
MNE,2020-04-01,0,0,0
MNE,2020-05-01,0,0,0
MNE,2020-06-01,1,0,1
MNE,2020-07-01,10,10,0
MNE,2020-08-01,1,1,0
MNE,2020-09-01,1,0,1
MNE,2020-10-01,0,0,0
MNE,2020-11-01,1,1,0
MNE,2020-12-01,5,5,0
MNE,2021-01-01,7,7,0
MNE,2021-02-01,8,8,0
MNE,2021-03-01,19,19,0
MNE,2021-04-01,6,6,0
MNE,2021-05-01,3,3,0
MNE,2021-06-01,3,3,0
MNE,2021-07-01,5,4,1
MNE,2021-08-01,5,5,0
MNE,2021-09-01,5,5,0
MNE,2021-10-01,1,1,0
MNE,2021-11-01,6,6,0
MNE,2021-12-01,8,8,0
MNE,2022-01-01,5,5,0
MNE,2022-02-01,9,9,0
MNE,2022-03-01,5,4,1
MNE,2022-04-01,4,3,1
MNE,2022-05-01,8,7,1
MNE,2022-06-01,5,4,1
MNE,2022-07-01,5,4,1
MNE,2022-08-01,7,7,0
MNE,2022-09-01,8,7,1
MNE,2022-10-01,11,9,2
MNE,2022-11-01,11,11,0
MNE,2022-12-01,7,7,0
MNE,2023-01-01,7,5,2
MNE,2023-02-01,9,8,1
MNE,2023-03-01,13,13,0
MNE,2023-04-01,27,15,12
MNE,2023-05-01,13,10,3
MNE,2023-06-01,14,12,2
MNE,2023-07-01,14,13,1
MNE,2023-08-01,21,14,7
MNE,2023-09-01,11,7,4
MNE,2023-10-01,15,15,0
MNE,2023-11-01,19,17,2
MNG,2020-01-01,919,386,533
MNG,2020-02-01,300,115,185
MNG,2020-03-01,151,60,91
MNG,2020-04-01,0,0,0
MNG,2020-05-01,0,0,0
MNG,2020-06-01,0,0,0
MNG,2020-07-01,0,0,0
MNG,2020-08-01,3,0,3
MNG,2020-09-01,0,0,0
MNG,2020-10-01,4,2,2
MNG,2020-11-01,2,0,2
MNG,2020-12-01,0,0,0
MNG,2021-01-01,0,0,0
MNG,2021-02-01,0,0,0
MNG,2021-03-01,0,0,0
MNG,2021-04-01,0,0,0
MNG,2021-05-01,3,0,3
MNG,2021-06-01,1,0,1
MNG,2021-07-01,0,0,0
MNG,2021-08-01,1,0,1
MNG,2021-09-01,2,0,2
MNG,2021-10-01,3,0,3
MNG,2021-11-01,2,1,1
MNG,2021-12-01,7,2,5
MNG,2022-01-01,9,3,6
MNG,2022-02-01,13,7,6
MNG,2022-03-01,14,3,11
MNG,2022-04-01,88,32,56
MNG,2022-05-01,149,67,82
MNG,2022-06-01,188,69,119
MNG,2022-07-01,354,151,203
MNG,2022-08-01,289,113,176
MNG,2022-09-01,358,162,196
MNG,2022-10-01,326,152,174
MNG,2022-11-01,400,188,212
MNG,2022-12-01,680,281,399
MNG,2023-01-01,1218,574,644
MNG,2023-02-01,649,255,394
MNG,2023-03-01,491,193,298
MNG,2023-04-01,421,187,234
MNG,2023-05-01,411,148,263
MNG,2023-06-01,362,150,212
MNG,2023-07-01,530,209,321
MNG,2023-08-01,456,195,261
MNG,2023-09-01,406,165,241
MNG,2023-10-01,496,169,327
MNG,2023-11-01,621,242,379
MNP,2020-01-01,2,2,0
MNP,2020-02-01,0,0,0
MNP,2020-03-01,0,0,0
MNP,2020-04-01,0,0,0
MNP,2020-05-01,0,0,0
MNP,2020-06-01,0,0,0
MNP,2020-07-01,0,0,0
MNP,2020-08-01,0,0,0
MNP,2020-09-01,0,0,0
MNP,2020-10-01,0,0,0
MNP,2020-11-01,0,0,0
MNP,2020-12-01,0,0,0
MNP,2021-01-01,0,0,0
MNP,2021-02-01,0,0,0
MNP,2021-03-01,0,0,0
MNP,2021-04-01,0,0,0
MNP,2021-05-01,0,0,0
MNP,2021-06-01,0,0,0
MNP,2021-07-01,0,0,0
MNP,2021-08-01,0,0,0
MNP,2021-09-01,0,0,0
MNP,2021-10-01,0,0,0
MNP,2021-11-01,0,0,0
MNP,2021-12-01,0,0,0
MNP,2022-01-01,0,0,0
MNP,2022-02-01,0,0,0
MNP,2022-03-01,0,0,0
MNP,2022-04-01,0,0,0
MNP,2022-05-01,0,0,0
MNP,2022-06-01,0,0,0
MNP,2022-07-01,0,0,0
MNP,2022-08-01,0,0,0
MNP,2022-09-01,0,0,0
MNP,2022-10-01,0,0,0
MNP,2022-11-01,0,0,0
MNP,2022-12-01,0,0,0
MNP,2023-01-01,0,0,0
MNP,2023-02-01,0,0,0
MNP,2023-03-01,1,0,1
MNP,2023-04-01,0,0,0
MNP,2023-05-01,0,0,0
MNP,2023-06-01,0,0,0
MNP,2023-07-01,0,0,0
MNP,2023-08-01,0,0,0
MNP,2023-09-01,0,0,0
MNP,2023-10-01,0,0,0
MNP,2023-11-01,0,0,0
MOZ,2020-01-01,88,53,35
MOZ,2020-02-01,18,13,5
MOZ,2020-03-01,7,4,3
MOZ,2020-04-01,0,0,0
MOZ,2020-05-01,0,0,0
MOZ,2020-06-01,0,0,0
MOZ,2020-07-01,0,0,0
MOZ,2020-08-01,0,0,0
MOZ,2020-09-01,1,0,1
MOZ,2020-10-01,1,0,1
MOZ,2020-11-01,0,0,0
MOZ,2020-12-01,3,3,0
MOZ,2021-01-01,2,1,1
MOZ,2021-02-01,3,1,2
MOZ,2021-03-01,10,7,3
MOZ,2021-04-01,4,4,0
MOZ,2021-05-01,8,3,5
MOZ,2021-06-01,6,3,3
MOZ,2021-07-01,0,0,0
MOZ,2021-08-01,8,6,2
MOZ,2021-09-01,3,2,1
MOZ,2021-10-01,7,4,3
MOZ,2021-11-01,0,0,0
MOZ,2021-12-01,0,0,0
MOZ,2022-01-01,14,7,7
MOZ,2022-02-01,6,2,4
MOZ,2022-03-01,12,5,7
MOZ,2022-04-01,9,7,2
MOZ,2022-05-01,10,6,4
MOZ,2022-06-01,42,23,19
MOZ,2022-07-01,7,3,4
MOZ,2022-08-01,17,11,6
MOZ,2022-09-01,25,16,9
MOZ,2022-10-01,26,18,8
MOZ,2022-11-01,14,10,4
MOZ,2022-12-01,22,10,12
MOZ,2023-01-01,46,22,24
MOZ,2023-02-01,13,8,5
MOZ,2023-03-01,14,5,9
MOZ,2023-04-01,18,9,9
MOZ,2023-05-01,71,34,37
MOZ,2023-06-01,17,8,9
MOZ,2023-07-01,25,12,13
MOZ,2023-08-01,32,13,19
MOZ,2023-09-01,27,14,13
MOZ,2023-10-01,14,10,4
MOZ,2023-11-01,19,8,11
MRT,2020-01-01,36,24,12
MRT,2020-02-01,26,25,1
MRT,2020-03-01,8,7,1
MRT,2020-04-01,1,1,0
MRT,2020-05-01,0,0,0
MRT,2020-06-01,0,0,0
MRT,2020-07-01,0,0,0
MRT,2020-08-01,0,0,0
MRT,2020-09-01,1,1,0
MRT,2020-10-01,0,0,0
MRT,2020-11-01,0,0,0
MRT,2020-12-01,0,0,0
MRT,2021-01-01,5,4,1
MRT,2021-02-01,4,4,0
MRT,2021-03-01,2,2,0
MRT,2021-04-01,2,1,1
MRT,2021-05-01,3,3,0
MRT,2021-06-01,0,0,0
MRT,2021-07-01,1,1,0
MRT,2021-08-01,0,0,0
MRT,2021-09-01,5,4,1
MRT,2021-10-01,3,2,1
MRT,2021-11-01,9,8,1
MRT,2021-12-01,8,7,1
MRT,2022-01-01,18,15,3
MRT,2022-02-01,7,5,2
MRT,2022-03-01,2,2,0
MRT,2022-04-01,9,9,0
MRT,2022-05-01,17,14,3
MRT,2022-06-01,9,7,2
MRT,2022-07-01,18,16,2
MRT,2022-08-01,26,18,8
MRT,2022-09-01,17,11,6
MRT,2022-10-01,52,48,4
MRT,2022-11-01,26,24,2
MRT,2022-12-01,15,11,4
MRT,2023-01-01,18,12,6
MRT,2023-02-01,14,11,3
MRT,2023-03-01,23,21,2
MRT,2023-04-01,11,8,3
MRT,2023-05-01,14,13,1
MRT,2023-06-01,11,11,0
MRT,2023-07-01,22,17,5
MRT,2023-08-01,30,24,6
MRT,2023-09-01,35,31,4
MRT,2023-10-01,27,23,4
MRT,2023-11-01,25,19,6
MUS,2020-01-01,1576,786,790
MUS,2020-02-01,609,314,295
MUS,2020-03-01,227,153,74
MUS,2020-04-01,0,0,0
MUS,2020-05-01,0,0,0
MUS,2020-06-01,0,0,0
MUS,2020-07-01,1,1,0
MUS,2020-08-01,1,0,1
MUS,2020-09-01,4,2,2
MUS,2020-10-01,11,5,6
MUS,2020-11-01,6,4,2
MUS,2020-12-01,5,0,5
MUS,2021-01-01,8,5,3
MUS,2021-02-01,7,1,6
MUS,2021-03-01,27,7,20
MUS,2021-04-01,8,4,4
MUS,2021-05-01,13,4,9
MUS,2021-06-01,7,3,4
MUS,2021-07-01,5,4,1
MUS,2021-08-01,6,1,5
MUS,2021-09-01,7,4,3
MUS,2021-10-01,11,6,5
MUS,2021-11-01,16,9,7
MUS,2021-12-01,31,15,16
MUS,2022-01-01,47,16,31
MUS,2022-02-01,44,20,24
MUS,2022-03-01,43,25,18
MUS,2022-04-01,94,49,45
MUS,2022-05-01,173,94,79
MUS,2022-06-01,200,102,98
MUS,2022-07-01,314,159,155
MUS,2022-08-01,335,171,164
MUS,2022-09-01,366,179,187
MUS,2022-10-01,350,229,121
MUS,2022-11-01,2238,1126,1112
MUS,2022-12-01,2280,1087,1193
MUS,2023-01-01,1421,733,688
MUS,2023-02-01,1178,591,587
MUS,2023-03-01,1984,1033,951
MUS,2023-04-01,1964,1003,961
MUS,2023-05-01,1489,837,652
MUS,2023-06-01,1085,556,529
MUS,2023-07-01,1527,790,737
MUS,2023-08-01,1736,882,854
MUS,2023-09-01,1946,1036,910
MUS,2023-10-01,1875,991,884
MUS,2023-11-01,2976,1389,1587
MWI,2020-01-01,37,15,22
MWI,2020-02-01,22,16,6
MWI,2020-03-01,6,5,1
MWI,2020-04-01,0,0,0
MWI,2020-05-01,0,0,0
MWI,2020-06-01,0,0,0
MWI,2020-07-01,0,0,0
MWI,2020-08-01,0,0,0
MWI,2020-09-01,0,0,0
MWI,2020-10-01,0,0,0
MWI,2020-11-01,1,1,0
MWI,2020-12-01,1,1,0
MWI,2021-01-01,0,0,0
MWI,2021-02-01,0,0,0
MWI,2021-03-01,8,4,4
MWI,2021-04-01,7,5,2
MWI,2021-05-01,5,1,4
MWI,2021-06-01,1,0,1
MWI,2021-07-01,1,1,0
MWI,2021-08-01,4,3,1
MWI,2021-09-01,0,0,0
MWI,2021-10-01,1,0,1
MWI,2021-11-01,4,2,2
MWI,2021-12-01,0,0,0
MWI,2022-01-01,7,3,4
MWI,2022-02-01,3,2,1
MWI,2022-03-01,7,4,3
MWI,2022-04-01,4,3,1
MWI,2022-05-01,7,4,3
MWI,2022-06-01,18,8,10
MWI,2022-07-01,12,9,3
MWI,2022-08-01,29,16,13
MWI,2022-09-01,17,10,7
MWI,2022-10-01,9,6,3
MWI,2022-11-01,40,19,21
MWI,2022-12-01,21,9,12
MWI,2023-01-01,19,12,7
MWI,2023-02-01,17,9,8
MWI,2023-03-01,24,11,13
MWI,2023-04-01,13,7,6
MWI,2023-05-01,18,11,7
MWI,2023-06-01,12,7,5
MWI,2023-07-01,15,7,8
MWI,2023-08-01,25,8,17
MWI,2023-09-01,22,13,9
MWI,2023-10-01,22,13,9
MWI,2023-11-01,32,20,12
MYT,2020-01-01,1,0,1
MYT,2020-02-01,0,0,0
MYT,2020-03-01,0,0,0
MYT,2020-04-01,0,0,0
MYT,2020-05-01,0,0,0
MYT,2020-06-01,0,0,0
MYT,2020-07-01,0,0,0
MYT,2020-08-01,0,0,0
MYT,2020-09-01,0,0,0
MYT,2020-10-01,0,0,0
MYT,2020-11-01,0,0,0
MYT,2020-12-01,0,0,0
MYT,2021-01-01,0,0,0
MYT,2021-02-01,0,0,0
MYT,2021-03-01,0,0,0
MYT,2021-04-01,0,0,0
MYT,2021-05-01,0,0,0
MYT,2021-06-01,0,0,0
MYT,2021-07-01,0,0,0
MYT,2021-08-01,0,0,0
MYT,2021-09-01,0,0,0
MYT,2021-10-01,0,0,0
MYT,2021-11-01,0,0,0
MYT,2021-12-01,0,0,0
MYT,2022-01-01,0,0,0
MYT,2022-02-01,0,0,0
MYT,2022-03-01,0,0,0
MYT,2022-04-01,0,0,0
MYT,2022-05-01,0,0,0
MYT,2022-06-01,0,0,0
MYT,2022-07-01,0,0,0
MYT,2022-08-01,0,0,0
MYT,2022-09-01,0,0,0
MYT,2022-10-01,0,0,0
MYT,2022-11-01,0,0,0
MYT,2022-12-01,0,0,0
MYT,2023-01-01,0,0,0
MYT,2023-02-01,0,0,0
MYT,2023-03-01,0,0,0
MYT,2023-04-01,0,0,0
MYT,2023-05-01,0,0,0
MYT,2023-06-01,0,0,0
MYT,2023-07-01,0,0,0
MYT,2023-08-01,0,0,0
MYT,2023-09-01,0,0,0
MYT,2023-10-01,0,0,0
MYT,2023-11-01,1,0,1
NAM,2020-01-01,28,8,20
NAM,2020-02-01,21,10,11
NAM,2020-03-01,10,4,6
NAM,2020-04-01,0,0,0
NAM,2020-05-01,0,0,0
NAM,2020-06-01,0,0,0
NAM,2020-07-01,0,0,0
NAM,2020-08-01,0,0,0
NAM,2020-09-01,0,0,0
NAM,2020-10-01,1,1,0
NAM,2020-11-01,0,0,0
NAM,2020-12-01,2,2,0
NAM,2021-01-01,0,0,0
NAM,2021-02-01,5,3,2
NAM,2021-03-01,2,0,2
NAM,2021-04-01,4,3,1
NAM,2021-05-01,2,2,0
NAM,2021-06-01,2,1,1
NAM,2021-07-01,0,0,0
NAM,2021-08-01,0,0,0
NAM,2021-09-01,3,1,2
NAM,2021-10-01,0,0,0
NAM,2021-11-01,0,0,0
NAM,2021-12-01,1,1,0
NAM,2022-01-01,1,1,0
NAM,2022-02-01,2,1,1
NAM,2022-03-01,1,1,0
NAM,2022-04-01,8,4,4
NAM,2022-05-01,8,3,5
NAM,2022-06-01,6,2,4
NAM,2022-07-01,6,1,5
NAM,2022-08-01,20,11,9
NAM,2022-09-01,13,5,8
NAM,2022-10-01,20,6,14
NAM,2022-11-01,14,5,9
NAM,2022-12-01,17,6,11
NAM,2023-01-01,12,4,8
NAM,2023-02-01,19,10,9
NAM,2023-03-01,15,7,8
NAM,2023-04-01,21,7,14
NAM,2023-05-01,24,6,18
NAM,2023-06-01,38,22,16
NAM,2023-07-01,40,24,16
NAM,2023-08-01,23,16,7
NAM,2023-09-01,28,11,17
NAM,2023-10-01,35,23,12
NAM,2023-11-01,41,16,25
NCL,2020-01-01,0,0,0
NCL,2020-02-01,0,0,0
NCL,2020-03-01,0,0,0
NCL,2020-04-01,0,0,0
NCL,2020-05-01,0,0,0
NCL,2020-06-01,0,0,0
NCL,2020-07-01,0,0,0
NCL,2020-08-01,0,0,0
NCL,2020-09-01,0,0,0
NCL,2020-10-01,0,0,0
NCL,2020-11-01,0,0,0
NCL,2020-12-01,0,0,0
NCL,2021-01-01,0,0,0
NCL,2021-02-01,0,0,0
NCL,2021-03-01,0,0,0
NCL,2021-04-01,0,0,0
NCL,2021-05-01,0,0,0
NCL,2021-06-01,0,0,0
NCL,2021-07-01,0,0,0
NCL,2021-08-01,0,0,0
NCL,2021-09-01,0,0,0
NCL,2021-10-01,0,0,0
NCL,2021-11-01,0,0,0
NCL,2021-12-01,0,0,0
NCL,2022-01-01,0,0,0
NCL,2022-02-01,0,0,0
NCL,2022-03-01,0,0,0
NCL,2022-04-01,0,0,0
NCL,2022-05-01,0,0,0
NCL,2022-06-01,0,0,0
NCL,2022-07-01,0,0,0
NCL,2022-08-01,1,1,0
NCL,2022-09-01,0,0,0
NCL,2022-10-01,0,0,0
NCL,2022-11-01,0,0,0
NCL,2022-12-01,0,0,0
NCL,2023-01-01,0,0,0
NCL,2023-02-01,0,0,0
NCL,2023-03-01,0,0,0
NCL,2023-04-01,0,0,0
NCL,2023-05-01,0,0,0
NCL,2023-06-01,0,0,0
NCL,2023-07-01,0,0,0
NCL,2023-08-01,0,0,0
NCL,2023-09-01,0,0,0
